gender,major,program,GPA
Male,B.Tech,ECE,4.866386365942191
Male,B.Tech,CSE,8.386969598220574
Female,MS,CSE,7.454986396973585
Male,B.Tech,ECE,7.229174576269768
Female,MS,ECE,8.934870235936375
Female,B.Tech,CND,9.271742060814551
Male,B.Tech,ECE,5.592729926898374
Male,PhD,CSE,9.018710527113361
Male,B.Tech,CSE,7.399769208849434
Female,MS,CSE,7.796382947161467
Male,B.Tech,ECE,6.065287370674238
Male,B.Tech,ECE,8.203354592214518
Male,B.Tech,ECE,5.88705130948438
Male,B.Tech,CHD,7.4345125070470015
Female,B.Tech,ECE,6.4612587335284815
Male,PhD,CND,7.521407688013378
Male,B.Tech,ECE,5.787809334046033
Male,B.Tech,ECE,6.476484492506975
Female,PhD,CSE,7.844347190047499
Male,B.Tech,CHD,6.3576247906094325
Male,B.Tech,ECE,7.067786202720428
Other,B.Tech,CHD,7.0577074481560205
Male,MS,CHD,8.372649131197061
Male,MS,CSE,8.566571924352042
Male,B.Tech,CSE,7.064727168597104
Male,B.Tech,CHD,6.539440837322029
Other,B.Tech,CSE,6.944222146377844
Female,B.Tech,CHD,5.047008144310492
Male,B.Tech,CSE,6.751370279486527
Female,MS,CSE,6.93409953563483
Male,MS,CSE,8.273351833397948
Female,B.Tech,ECE,7.183742576540869
Male,B.Tech,CSE,6.699353449435452
Female,B.Tech,ECE,6.963869252956852
Female,B.Tech,ECE,6.2788101037449815
Male,B.Tech,CHD,7.236707386733586
Female,B.Tech,ECE,7.641186238986396
Male,B.Tech,CND,7.813493783694863
Male,B.Tech,CSE,6.6761158095705975
Male,PhD,CHD,7.262391101963837
Male,B.Tech,ECE,6.2221146875460756
Female,B.Tech,CND,8.233006899603792
Male,B.Tech,CSE,5.234066327170469
Other,B.Tech,CSE,8.000934588626222
Male,B.Tech,CND,7.690702310232201
Male,B.Tech,CHD,5.714215825253074
Female,B.Tech,ECE,8.033490744729258
Male,B.Tech,ECE,6.9291624797470535
Male,MS,ECE,7.503424128228208
Female,B.Tech,CND,7.305318077288454
Male,B.Tech,CND,7.157095074375439
Male,MS,CHD,6.469833248826079
Female,PhD,ECE,8.451039731401261
Female,B.Tech,CSE,6.654449570491431
Male,MS,CND,7.17474378264191
Male,B.Tech,ECE,7.310350566045345
Other,MS,CND,8.019880707105278
Male,PhD,CSE,7.693650312853762
Female,B.Tech,CSE,7.95969822125676
Female,B.Tech,CSE,6.530025214532362
Female,MS,CSE,7.793557659005091
Male,MS,CSE,7.894564453601314
Female,B.Tech,CSE,7.538669506873508
Female,MS,ECE,8.11317764989697
Male,B.Tech,CND,7.604613884255353
Male,B.Tech,ECE,6.2026056636246105
Male,PhD,CND,7.977733124677225
Male,PhD,CND,8.543345467814115
Female,B.Tech,CSE,4.943644512845671
Male,B.Tech,CHD,7.6899169860350725
Male,B.Tech,CSE,6.772718820269934
Male,MS,ECE,8.591291908870557
Male,B.Tech,CSE,5.657532515207149
Female,B.Tech,CSE,6.210844079330306
Female,MS,CND,8.448357725937743
Female,B.Tech,ECE,6.597594091526827
Male,PhD,CHD,8.567129379564053
Female,MS,CHD,7.411489940593638
Male,PhD,CSE,7.244362506373701
Male,MS,CND,8.597166038172633
Female,B.Tech,CND,4.751350860561939
Male,B.Tech,ECE,6.735711667062694
Male,PhD,CHD,8.684836578095302
Male,B.Tech,ECE,7.118030888911026
Female,MS,CHD,8.028964683245883
Male,B.Tech,CSE,6.331168807163641
Male,B.Tech,CSE,7.286993312842622
Male,MS,ECE,8.460258380905026
Male,B.Tech,ECE,5.872264178903508
Female,B.Tech,CND,7.2584131537103005
Female,B.Tech,CSE,8.158380558266499
Male,MS,CHD,7.1728402120706
Male,PhD,CHD,8.230735319025476
Male,MS,ECE,7.921807707827346
Female,MS,CND,7.468070485674789
Female,B.Tech,ECE,6.031786569891911
Female,MS,CHD,9.204006857832148
Female,B.Tech,CSE,7.667573672103205
Male,B.Tech,CSE,6.840166101031518
Male,PhD,CHD,7.695555760950233
Male,B.Tech,ECE,8.858646944939965
Male,B.Tech,CHD,6.246352320120621
Male,B.Tech,CHD,7.609366467994147
Male,B.Tech,CSE,8.061988413849857
Female,B.Tech,CHD,6.258279518072879
Male,MS,CHD,8.252379942276251
Male,PhD,CHD,7.6751390880244
Male,B.Tech,CSE,7.231891862997097
Male,B.Tech,ECE,6.746608549693309
Female,B.Tech,CSE,5.358398344269592
Male,B.Tech,ECE,7.116456800572397
Female,B.Tech,CSE,7.193023854101952
Male,B.Tech,CSE,9.233693812723686
Female,B.Tech,ECE,6.756745859498379
Male,B.Tech,ECE,6.458831793255884
Female,B.Tech,CSE,8.09105869979028
Female,B.Tech,CSE,7.058568626095607
Male,PhD,CND,8.465930329810774
Female,MS,CND,7.330671530509348
Male,B.Tech,ECE,6.55606663570919
Female,B.Tech,CSE,8.709979157144819
Male,PhD,ECE,8.81456279752282
Female,B.Tech,CSE,7.45352050745816
Male,B.Tech,ECE,7.868084839703563
Female,B.Tech,CSE,6.730677414534175
Male,B.Tech,CHD,7.608299566692474
Male,B.Tech,ECE,7.009499086780893
Male,B.Tech,ECE,6.663332710698915
Male,B.Tech,ECE,5.847024955812654
Male,MS,ECE,7.8683774180583494
Male,B.Tech,CSE,8.07442794207872
Male,PhD,ECE,8.556475492480901
Female,PhD,CND,9.107261425613233
Female,B.Tech,CSE,6.088951911106859
Male,B.Tech,CSE,6.726266356187354
Male,B.Tech,ECE,7.762285920761014
Male,B.Tech,CSE,5.0972919124969405
Male,B.Tech,CND,8.432299602045019
Male,PhD,ECE,8.967042099067815
Female,B.Tech,ECE,5.71163380306103
Female,B.Tech,CSE,7.805767869017269
Male,B.Tech,ECE,6.52005847981479
Female,MS,CSE,7.201466035000472
Male,B.Tech,CSE,8.341303040395175
Female,MS,ECE,7.831231308987806
Female,MS,ECE,7.187518466446348
Female,PhD,ECE,8.169670576331976
Female,B.Tech,ECE,6.036356087633281
Male,MS,ECE,6.806803004321736
Male,B.Tech,ECE,7.423209827323175
Male,B.Tech,CSE,6.944245825344054
Female,B.Tech,CND,7.002606026109207
Female,MS,CND,8.092148028497402
Female,B.Tech,CSE,6.728279258175743
Female,PhD,ECE,8.662141623560368
Female,B.Tech,CSE,6.979001551978385
Other,PhD,ECE,8.671223819462641
Male,B.Tech,CND,6.793678468737793
Female,B.Tech,CSE,7.022879964385422
Male,B.Tech,CSE,4.955647506918986
Male,MS,ECE,6.437086051346334
Female,B.Tech,CSE,6.432933667988015
Male,B.Tech,ECE,9.531038003208456
Male,B.Tech,ECE,6.475866280538274
Female,MS,ECE,7.271933763293632
Female,MS,ECE,7.651327062574316
Male,B.Tech,CSE,8.47989301324687
Female,B.Tech,CSE,7.255626847835159
Female,B.Tech,ECE,7.911436910991783
Male,B.Tech,CSE,7.392041627083053
Female,B.Tech,CSE,7.00176503407228
Male,B.Tech,CND,6.626112171886282
Other,B.Tech,CHD,4.960776406618367
Male,PhD,CHD,8.330596397994993
Female,MS,CHD,8.552164405403
Male,B.Tech,CSE,8.890533553513327
Male,PhD,CND,8.471796468917422
Female,MS,CSE,8.373389114395758
Male,B.Tech,ECE,7.918882069902111
Male,B.Tech,CHD,7.117086133833314
Male,B.Tech,ECE,6.175607088397513
Female,PhD,CSE,8.157263262694014
Male,MS,ECE,6.322479429940528
Male,B.Tech,CSE,6.878319076242585
Female,B.Tech,CHD,5.687845592233279
Male,B.Tech,CSE,8.37451012185209
Male,B.Tech,ECE,7.03704179360511
Male,B.Tech,CSE,8.473862078015756
Female,MS,CND,9.890680207441386
Female,MS,CSE,7.228232529078376
Male,B.Tech,CND,7.74584477717947
Male,B.Tech,CSE,7.998632310616637
Female,B.Tech,CSE,6.329882677935914
Female,B.Tech,ECE,4.800519556146693
Male,B.Tech,CHD,6.254487914955309
Male,PhD,CHD,8.460756499116478
Female,B.Tech,ECE,7.184967804385129
Male,PhD,CSE,8.064423869833236
Female,B.Tech,ECE,7.425481133869153
Male,B.Tech,ECE,7.417671756617046
Female,B.Tech,ECE,6.103772219140586
Male,B.Tech,ECE,7.610096285417917
Male,B.Tech,ECE,7.627691408287677
Female,B.Tech,ECE,7.243629344607014
Male,B.Tech,CSE,6.108475912889766
Male,B.Tech,CSE,6.246030795169938
Female,B.Tech,CND,8.33951258564504
Female,B.Tech,CSE,9.076638780199191
Male,B.Tech,ECE,6.310148952576709
Male,MS,ECE,8.668970882440794
Male,PhD,CSE,8.436877860975741
Other,B.Tech,CSE,6.302172730158153
Male,B.Tech,CSE,5.095207241166264
Male,MS,CND,7.725974528793833
Male,B.Tech,ECE,6.123569601035202
Female,MS,CSE,8.189149846415265
Female,B.Tech,ECE,7.9977121378383895
Female,B.Tech,CSE,7.785018797099949
Female,MS,CND,7.4866924389718665
Male,B.Tech,ECE,8.987243497462439
Male,B.Tech,ECE,6.477467351612582
Female,B.Tech,ECE,6.485701304231892
Male,MS,CSE,9.09638563638845
Male,B.Tech,CSE,8.491413719201244
Male,B.Tech,CSE,7.26312088514261
Male,B.Tech,ECE,8.942449088604501
Female,B.Tech,ECE,7.479846135513901
Male,PhD,CSE,7.522492336944391
Male,MS,ECE,8.664780731441898
Male,B.Tech,ECE,8.254044831627498
Male,B.Tech,CHD,6.0441172379361
Female,B.Tech,CSE,6.6585513521699955
Female,MS,CND,8.769354170983346
Male,B.Tech,ECE,5.9915186007907675
Male,MS,ECE,7.6779810244490525
Male,B.Tech,ECE,7.34670111487937
Female,B.Tech,ECE,7.952685835481971
Female,MS,CSE,7.374115983034319
Male,MS,CSE,8.099409611257357
Female,B.Tech,CSE,5.14940801083093
Female,B.Tech,CSE,7.613592656957809
Male,MS,CSE,8.112805316814573
Female,B.Tech,CND,5.378205796490751
Male,MS,CHD,7.488514785807024
Male,B.Tech,ECE,6.083308018951213
Male,B.Tech,CND,7.927592587738016
Female,MS,ECE,7.91538151918723
Male,B.Tech,CND,8.185428683740946
Male,B.Tech,ECE,5.906821162363796
Female,MS,ECE,6.988666757106955
Male,MS,CSE,8.646371269826867
Male,B.Tech,CSE,6.011770440236648
Male,B.Tech,ECE,6.909786827140087
Male,B.Tech,CSE,5.991891142684268
Male,B.Tech,ECE,6.341432316064262
Male,MS,CND,7.241986266289016
Female,B.Tech,ECE,6.294644554365762
Male,MS,ECE,8.719670278876274
Male,B.Tech,CSE,7.960474373235665
Male,B.Tech,CND,7.55453722787225
Female,MS,CND,9.397775452939465
Male,B.Tech,ECE,6.53620183801153
Female,B.Tech,ECE,7.945828763201162
Female,MS,CSE,6.465966093734199
Female,MS,CND,7.615654798179633
Male,PhD,CND,7.929874026023485
Male,PhD,CSE,8.820288040920241
Male,B.Tech,ECE,5.770785413676785
Male,B.Tech,ECE,7.285304485440644
Male,B.Tech,CHD,7.18274537779658
Male,B.Tech,ECE,4.676777494224924
Male,B.Tech,ECE,7.227050366536112
Female,B.Tech,CHD,6.494071915259029
Female,B.Tech,CSE,7.203832576124465
Male,MS,CSE,7.216312972541747
Female,B.Tech,CSE,6.312159475287159
Male,B.Tech,ECE,6.84139370316028
Female,MS,ECE,7.136462032475167
Female,MS,CSE,7.7522441118539565
Female,B.Tech,CSE,8.54341283673238
Male,MS,CSE,8.15363922987548
Male,B.Tech,CSE,8.048730223673882
Male,PhD,CHD,8.398781708820714
Male,B.Tech,ECE,5.61217231756364
Male,B.Tech,CSE,7.108711570811818
Male,B.Tech,ECE,5.9101941093765165
Male,MS,CSE,7.637531856251573
Female,B.Tech,ECE,7.178475475264326
Male,MS,CND,9.043942443597551
Male,B.Tech,ECE,7.145613362681105
Female,B.Tech,ECE,6.72771689579419
Male,B.Tech,CND,7.320533953753954
Male,PhD,CSE,8.264958620368128
Male,MS,CHD,8.069211295871979
Male,B.Tech,CSE,7.591848363872048
Male,PhD,ECE,8.518620098207222
Female,MS,ECE,7.373748044864189
Male,B.Tech,ECE,5.487293385573089
Male,B.Tech,CSE,6.2802605196363315
Male,B.Tech,CSE,5.672961175102626
Male,MS,CND,9.503323867425706
Male,B.Tech,ECE,5.950261869282624
Male,B.Tech,CSE,8.371667964690513
Male,B.Tech,CSE,8.792451213124664
Female,B.Tech,CSE,6.182363191783451
Male,MS,CSE,7.570681017753592
Female,MS,CND,8.583504078046762
Male,PhD,CSE,9.370514698705595
Male,B.Tech,CHD,6.6246526009836035
Male,B.Tech,CSE,7.128068186849852
Female,MS,CSE,8.329467066047794
Male,MS,CSE,7.620263651760426
Male,B.Tech,ECE,6.4581999638650975
Male,B.Tech,ECE,6.268194925453809
Female,B.Tech,ECE,6.381104714465007
Male,PhD,CSE,8.682107431615501
Female,MS,CHD,6.990964631525936
Male,B.Tech,ECE,6.307610272229197
Male,B.Tech,ECE,5.622952619139907
Male,PhD,CND,8.883460342596104
Male,B.Tech,ECE,6.255921059087735
Male,B.Tech,CSE,8.177671591162706
Female,MS,CSE,8.658038083839156
Male,B.Tech,ECE,5.649327416909461
Male,B.Tech,CSE,6.131941131155697
Male,MS,ECE,8.145435679912879
Male,MS,ECE,7.02156007808713
Male,B.Tech,CHD,6.766148676039521
Male,B.Tech,ECE,6.731595216287044
Female,B.Tech,ECE,5.8603817762415655
Female,B.Tech,ECE,7.370065708768563
Male,PhD,CND,8.1521040189139
Male,B.Tech,ECE,6.831071894120358
Female,B.Tech,CSE,6.823942905546284
Male,B.Tech,CHD,8.529068747426653
Female,B.Tech,CND,7.41691108883806
Female,MS,CHD,7.933225324920095
Other,MS,ECE,8.682613438587651
Female,B.Tech,ECE,5.728919874965578
Male,B.Tech,CSE,6.718699066721371
Female,B.Tech,ECE,7.864670664725237
Male,MS,ECE,7.83449398722299
Male,B.Tech,CSE,5.863628300139441
Male,B.Tech,CSE,7.226584095425383
Male,B.Tech,ECE,6.276744874281151
Male,PhD,ECE,8.522780324466755
Female,PhD,CSE,8.801591007446646
Female,B.Tech,ECE,6.376196714963028
Female,B.Tech,ECE,5.843466928345369
Male,B.Tech,CSE,6.072989581212117
Female,B.Tech,CND,6.7135893465463
Male,B.Tech,ECE,8.644720999625147
Male,B.Tech,CSE,6.00079145705652
Male,B.Tech,CHD,6.727721981120181
Female,B.Tech,CSE,6.545409150971279
Male,PhD,CSE,9.034823053882189
Male,B.Tech,ECE,8.450425348145192
Male,B.Tech,CHD,6.868848998252081
Male,B.Tech,CSE,7.159084294763584
Female,PhD,CHD,8.729596715159838
Female,MS,CND,9.03910584591309
Female,B.Tech,ECE,5.911128455499819
Male,PhD,ECE,8.676305375955224
Male,MS,ECE,9.456916858097925
Male,B.Tech,CSE,7.768473640796811
Male,B.Tech,ECE,7.609075041649193
Female,B.Tech,CSE,7.09999036930062
Male,B.Tech,CND,8.078616266016752
Female,MS,ECE,7.097304890099905
Female,B.Tech,CSE,6.2403529982647905
Male,MS,CSE,7.5758190028564725
Male,B.Tech,CSE,4.593503582259405
Male,B.Tech,CSE,6.934417671636689
Male,B.Tech,CSE,8.154375182189046
Male,MS,CSE,7.364476118213866
Female,B.Tech,CSE,6.8599645445736925
Male,PhD,ECE,8.540022826821634
Male,B.Tech,CHD,8.07880246758774
Female,B.Tech,ECE,7.273862197139931
Male,MS,CSE,7.108177584328752
Male,B.Tech,CSE,7.605471509957281
Male,B.Tech,CND,8.414474167087047
Male,B.Tech,ECE,6.610591636696167
Male,B.Tech,ECE,8.06266367652961
Male,MS,CSE,9.122433996761796
Male,B.Tech,CSE,9.046802182373957
Male,B.Tech,ECE,9.174727129890055
Male,B.Tech,CSE,7.26148339638463
Female,PhD,CHD,7.899009069075269
Male,B.Tech,CSE,5.973434521340612
Other,PhD,CHD,8.444168714941023
Female,PhD,CSE,8.579677285831096
Male,B.Tech,CSE,6.569834034987071
Female,B.Tech,CSE,7.814635169015804
Male,B.Tech,CSE,8.290453490427412
Male,B.Tech,ECE,5.9145477484110405
Male,B.Tech,ECE,6.455744986112929
Female,B.Tech,ECE,6.400644471267792
Female,B.Tech,CHD,6.370380730147721
Male,B.Tech,CSE,6.779078230506485
Male,MS,CSE,7.746625946796632
Male,MS,CSE,7.56582537655059
Male,B.Tech,CSE,6.94370672747311
Male,B.Tech,CND,8.628736148673953
Female,MS,ECE,8.321660421999445
Female,B.Tech,CSE,6.896159434926128
Male,B.Tech,ECE,7.766918835199653
Male,B.Tech,CSE,7.449022238393721
Female,B.Tech,CSE,6.263077386951963
Female,B.Tech,CHD,8.859139938185692
Male,B.Tech,ECE,5.914735399708354
Male,B.Tech,CSE,6.686380421020608
Female,B.Tech,CSE,5.852027351346191
Female,PhD,CHD,8.776992158540189
Male,B.Tech,CSE,8.794317168400969
Male,B.Tech,CND,7.26649227006858
Male,MS,CSE,6.847552102363902
Female,B.Tech,CND,7.350878493209394
Female,MS,CSE,7.846432311372168
Male,B.Tech,ECE,8.241218542170746
Male,B.Tech,ECE,7.7762496795209195
Other,B.Tech,CSE,7.391908032541561
Male,B.Tech,ECE,7.220651943795654
Female,B.Tech,CHD,6.9351253992026916
Male,B.Tech,CHD,7.207107082641564
Female,B.Tech,ECE,7.62696532167552
Male,B.Tech,CND,6.012469456905523
Male,B.Tech,CSE,7.646405495793312
Male,MS,CSE,7.383964694973411
Female,MS,ECE,7.511000487174769
Female,B.Tech,ECE,5.8499487013912015
Male,MS,CND,7.410935449298139
Female,B.Tech,CND,8.516281329726212
Male,B.Tech,ECE,6.69780196474622
Male,B.Tech,CND,6.653935492137453
Female,B.Tech,ECE,6.435280456857386
Male,B.Tech,CND,5.379210314534695
Male,PhD,CND,8.057556403265805
Male,B.Tech,ECE,7.988863871355246
Female,B.Tech,CSE,7.6645778748846976
Female,MS,CND,7.086014121525617
Female,B.Tech,ECE,6.7611901096444305
Male,MS,CND,7.609885784223426
Female,PhD,CND,7.820848516368699
Female,MS,ECE,8.15614082117568
Male,MS,CSE,8.78734084468181
Male,PhD,CND,8.25623829226146
Male,B.Tech,ECE,7.340860128775894
Male,B.Tech,CSE,6.7279703547239755
Male,B.Tech,CSE,6.98652218872272
Male,B.Tech,CSE,8.472681994529983
Male,B.Tech,ECE,8.345705079172518
Male,B.Tech,CSE,8.279887402602144
Male,PhD,CSE,8.331313352412533
Male,B.Tech,CHD,8.036994196329093
Female,MS,ECE,8.548913188348749
Male,B.Tech,CSE,7.863313345054539
Male,B.Tech,ECE,8.40162767750495
Male,MS,ECE,7.308394786140515
Male,MS,CHD,7.8194394038893105
Female,B.Tech,CND,8.034485846442958
Male,MS,ECE,8.881395502572747
Female,PhD,CHD,7.976113333204076
Female,MS,CSE,7.89854779276002
Male,PhD,CHD,8.543107269341627
Male,B.Tech,ECE,9.100877334549095
Male,B.Tech,ECE,6.407019186988498
Male,B.Tech,ECE,7.359601531572098
Male,B.Tech,ECE,6.784107301431746
Female,B.Tech,ECE,7.306378131673425
Female,B.Tech,CND,5.944625692196958
Male,B.Tech,ECE,7.501337349048585
Female,PhD,CND,7.678739899207728
Male,B.Tech,ECE,8.19560342158554
Male,B.Tech,CSE,5.877929680452818
Male,MS,CSE,7.783100478219923
Male,B.Tech,CSE,4.940096185689857
Male,MS,ECE,8.368015325164555
Male,MS,CHD,7.506801423698426
Male,MS,ECE,8.590807555309686
Female,B.Tech,CSE,7.944295977502229
Female,B.Tech,CSE,6.763515769649577
Male,B.Tech,ECE,7.44491818216518
Female,MS,CSE,7.60132793784281
Female,B.Tech,ECE,7.093975391485809
Female,B.Tech,CSE,6.014689752969861
Male,B.Tech,ECE,6.765296997548998
Male,B.Tech,CSE,8.432009745137718
Male,B.Tech,ECE,7.57170601155076
Male,B.Tech,CHD,6.955830233180932
Female,MS,ECE,8.030486848059788
Male,B.Tech,ECE,8.907328467585927
Male,MS,ECE,9.574633383921483
Male,MS,CSE,7.666432204190084
Female,B.Tech,ECE,6.261505462717632
Female,MS,CND,8.25969647312138
Male,B.Tech,ECE,5.631646186238343
Male,B.Tech,CSE,8.607108125358838
Male,MS,CHD,8.04095700468115
Male,MS,ECE,7.018104719942013
Male,B.Tech,CSE,4.290951424684117
Male,B.Tech,CSE,7.400208022285483
Male,MS,CSE,8.252008220318409
Male,B.Tech,ECE,7.0302561081802155
Female,B.Tech,CSE,8.636996107183208
Male,MS,CSE,8.037834656906497
Female,B.Tech,ECE,6.032962901916419
Female,B.Tech,CND,7.841462949830924
Male,MS,CSE,7.669956978165288
Male,B.Tech,CSE,8.96284991567129
Male,B.Tech,CSE,6.768981842807842
Male,B.Tech,ECE,6.953224393643316
Female,B.Tech,ECE,7.446992427979071
Other,MS,ECE,8.871931821250113
Female,B.Tech,CSE,6.415888914230756
Male,PhD,CND,8.951424177469507
Male,MS,CND,7.816289911043192
Male,B.Tech,ECE,6.945055272916195
Male,B.Tech,ECE,7.607073153106114
Female,B.Tech,CSE,5.5959649641689655
Male,B.Tech,CND,7.398869494896076
Female,B.Tech,CHD,8.188763377032934
Female,B.Tech,ECE,8.611007424647347
Male,B.Tech,CND,7.239479659602748
Female,B.Tech,CSE,7.515028521248883
Male,B.Tech,CSE,5.23117160483106
Male,B.Tech,CND,6.799743711278851
Female,MS,CSE,8.032409997946923
Female,B.Tech,CSE,7.432167537662023
Male,B.Tech,CSE,6.048075033480577
Male,B.Tech,CSE,6.181750473645282
Male,B.Tech,ECE,9.26348742572238
Male,MS,CND,7.322758114346651
Male,B.Tech,ECE,8.011128216704183
Female,B.Tech,CND,6.196975324108708
Male,B.Tech,CSE,6.090060989625449
Male,B.Tech,CSE,6.417806979488944
Male,B.Tech,CHD,7.214271207118994
Female,PhD,CND,7.902068944239356
Male,B.Tech,CND,7.246382497472138
Male,B.Tech,CND,5.522460237808318
Male,B.Tech,ECE,7.662493276175802
Male,B.Tech,CHD,6.342877333244735
Female,MS,CHD,7.3059610302277065
Male,MS,CSE,9.17178288852615
Male,B.Tech,CSE,6.490316765159859
Male,B.Tech,ECE,6.344610782583918
Other,B.Tech,ECE,8.549222502004362
Male,MS,CSE,6.917863352482838
Male,MS,CND,7.803893723900569
Male,B.Tech,CSE,5.641449701141216
Male,B.Tech,CND,7.676005436224681
Male,MS,CSE,7.781115703525326
Male,B.Tech,ECE,5.544836189170044
Male,B.Tech,CSE,6.926847945999522
Female,B.Tech,CSE,7.89998235550561
Male,B.Tech,ECE,6.270981712561351
Male,PhD,CND,8.047902737444623
Male,MS,CHD,7.387479899331018
Female,PhD,CND,8.32132498205667
Female,MS,CSE,9.751285401255345
Male,MS,ECE,8.325735893661406
Male,B.Tech,CSE,7.429113514231758
Female,B.Tech,CND,8.452037382193057
Female,PhD,CHD,7.996588453436165
Female,B.Tech,CSE,7.791436424535203
Male,B.Tech,ECE,7.8228933972100485
Other,MS,ECE,8.788334520103477
Male,B.Tech,ECE,6.029605679923322
Male,B.Tech,ECE,7.3821929606616745
Female,B.Tech,ECE,6.763752330644315
Male,B.Tech,CND,6.931886761384074
Female,B.Tech,ECE,8.58002563151995
Male,B.Tech,CSE,6.917746998877367
Male,B.Tech,ECE,5.838253172585498
Male,B.Tech,CHD,5.195251298838907
Female,B.Tech,ECE,7.062020420691545
Male,B.Tech,CSE,7.567615017608206
Female,B.Tech,CSE,5.610411967430309
Male,MS,ECE,6.930160474832185
Male,B.Tech,CSE,8.396336693402027
Male,B.Tech,CSE,8.361008584271252
Male,B.Tech,ECE,5.843334953201058
Female,B.Tech,ECE,7.341423345055733
Female,B.Tech,ECE,5.6533245691597545
Male,B.Tech,CSE,7.1093812565403285
Male,B.Tech,CSE,6.932407945696597
Male,B.Tech,CSE,6.327894225079072
Male,B.Tech,CND,6.641285221509771
Male,B.Tech,ECE,6.521514237829116
Male,MS,ECE,7.630209175432176
Female,B.Tech,ECE,7.23797292933014
Male,MS,CHD,7.382659107201821
Male,B.Tech,CSE,7.073813417972853
Female,B.Tech,CHD,8.013522012348922
Male,B.Tech,ECE,6.121244210817598
Male,PhD,CHD,8.62929390470867
Female,B.Tech,CHD,7.179800105701879
Male,PhD,CSE,7.610513898352153
Female,MS,CND,7.754384336872199
Male,B.Tech,CSE,6.701086682045634
Female,B.Tech,ECE,7.312172347918501
Male,B.Tech,ECE,6.838428722303659
Female,B.Tech,ECE,7.872914469982
Male,B.Tech,ECE,6.183777632984032
Female,B.Tech,ECE,8.038390594017566
Male,B.Tech,ECE,7.696674262000579
Male,B.Tech,CSE,7.5352683211193465
Male,B.Tech,ECE,5.6385318713553465
Female,PhD,CHD,8.553580195076337
Male,B.Tech,ECE,5.484597757067245
Male,B.Tech,CSE,8.761272169081003
Male,B.Tech,ECE,7.484420449732124
Other,B.Tech,CSE,7.008868154427614
Female,B.Tech,ECE,6.54500804989282
Female,PhD,CND,7.762504839936054
Female,B.Tech,CSE,6.553600968493161
Male,MS,CSE,7.940548444150152
Male,B.Tech,CSE,7.183304520715525
Female,B.Tech,ECE,6.104258427709215
Female,MS,CND,7.69483818693939
Male,B.Tech,CSE,4.981794617986488
Male,PhD,CHD,8.072500852826566
Male,B.Tech,CSE,7.871710995981117
Female,MS,CSE,7.252642624382492
Male,B.Tech,CHD,6.35376618659534
Male,B.Tech,ECE,6.361712508541219
Male,B.Tech,CSE,8.827181178597394
Male,MS,CND,7.532468037414467
Male,B.Tech,CSE,6.713866681976511
Male,B.Tech,ECE,7.667967213768993
Male,B.Tech,CSE,6.844534699860706
Male,B.Tech,ECE,7.383345535401748
Male,B.Tech,ECE,6.041242354281805
Male,B.Tech,ECE,5.292486103663475
Male,B.Tech,CSE,6.9659291586954
Male,B.Tech,CSE,6.785036088364956
Male,MS,CND,8.350554504372806
Male,MS,CHD,7.78644550171693
Female,MS,CND,7.681850498986461
Male,B.Tech,CHD,7.742183260116248
Female,B.Tech,CSE,6.884849924056861
Male,B.Tech,CSE,6.607639638448986
Female,B.Tech,CSE,7.6945628421641254
Female,B.Tech,ECE,7.519027094584707
Male,B.Tech,ECE,6.489365366025799
Male,MS,CND,7.856264399149103
Male,PhD,CND,8.970137206061407
Male,B.Tech,CSE,7.106394182533962
Female,B.Tech,CSE,6.301806340449763
Male,B.Tech,CSE,8.627151993337431
